region,department,fedecode,l_2013,pop_2011,nshn,age_shn,_m_lic_shn,sub_ter,_m_mho_sub,ndip,age_dip,_m_mho_dip,nent,_m_mho_ent,nequ,_m_mho_equ,l_2013_n,nshn_n,sub_ter_n,ndip_n,nent_n,nequ_n,fedenom,_m_mho_fed,depnom,regnom
43,25,222,74,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",140.1624,0,0,392.0759,744.376,4873.484,"FOOTBALL AMERICAIN","matched (3)","Doubs","Franche-ComtŽ"
43,25,228,3,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",5.68226,0,0,392.0759,744.376,4873.484,"JOUTES ET SAUVETAGE NAUTIQUE","matched (3)","Doubs","Franche-ComtŽ"
43,25,229,1654,527959,8,21.375,"matched (3)",29000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3132.819,15.15269,54928.51,392.0759,744.376,4873.484,"KARATE","matched (3)","Doubs","Franche-ComtŽ"
43,25,232,932,527959,1,19,"matched (3)",3400,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1765.289,1.894086,6439.894,392.0759,744.376,4873.484,"MONTAGNE ESCALADE","matched (3)","Doubs","Franche-ComtŽ"
43,25,233,963,527959,1,20,"matched (3)",3000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1824.005,1.894086,5682.259,392.0759,744.376,4873.484,"MOTOCYCLISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,237,157,527959,10,38.4,"matched (3)",2100,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",297.3716,18.94086,3977.582,392.0759,744.376,4873.484,"PARACHUTISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,238,43,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",81.44572,0,0,392.0759,744.376,4873.484,"PECHE AU COUP","matched (3)","Doubs","Franche-ComtŽ"
43,25,239,1,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1.894086,0,0,392.0759,744.376,4873.484,"PECHEURS EN MER","matched (3)","Doubs","Franche-ComtŽ"
43,25,241,1,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1.894086,0,0,392.0759,744.376,4873.484,"PELOTE BASQUE","matched (3)","Doubs","Franche-ComtŽ"
43,25,242,2007,527959,0,,"master only (1)",6000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3801.432,0,11364.52,392.0759,744.376,4873.484,"PETANQUE ET JEU PROVENCAL","matched (3)","Doubs","Franche-ComtŽ"
43,25,243,78,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",147.7387,0,0,392.0759,744.376,4873.484,"PLANEUR ULM","matched (3)","Doubs","Franche-ComtŽ"
43,25,245,1508,527959,0,,"master only (1)",3500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2856.282,0,6629.303,392.0759,744.376,4873.484,"RANDONNEE PEDESTRE","matched (3)","Doubs","Franche-ComtŽ"
43,25,246,641,527959,1,18,"matched (3)",6800,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1214.109,1.894086,12879.79,392.0759,744.376,4873.484,"ROLLER SPORTS","matched (3)","Doubs","Franche-ComtŽ"
43,25,248,1,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1.894086,0,0,392.0759,744.376,4873.484,"RUGBY A XIII","matched (3)","Doubs","Franche-ComtŽ"
43,25,249,255,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",482.9921,0,0,392.0759,744.376,4873.484,"SAUVETAGE ET SECOURISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,250,132,527959,3,22,"matched (3)",1500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",250.0194,5.68226,2841.13,392.0759,744.376,4873.484,"SKI  NAUTIQUE WAKEBOARD","matched (3)","Doubs","Franche-ComtŽ"
43,25,253,2,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3.788173,0,0,392.0759,744.376,4873.484,"SURF","matched (3)","Doubs","Franche-ComtŽ"
43,25,254,322,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",609.8959,0,0,392.0759,744.376,4873.484,"TAICHICHUAN ET CHI GONG (Non agréée)","matched (3)","Doubs","Franche-ComtŽ"
43,25,256,69,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",130.692,0,0,392.0759,744.376,4873.484,"TWIRLING BATON","matched (3)","Doubs","Franche-ComtŽ"
43,25,257,28,527959,0,,"master only (1)",2000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",53.03442,0,3788.173,392.0759,744.376,4873.484,"VOL A VOILE","matched (3)","Doubs","Franche-ComtŽ"
43,25,258,319,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",604.2136,0,0,392.0759,744.376,4873.484,"VOL LIBRE","matched (3)","Doubs","Franche-ComtŽ"
43,25,261,780,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1477.387,0,0,392.0759,744.376,4873.484,"SPORTS DE CONTACT","matched (3)","Doubs","Franche-ComtŽ"
43,25,262,53,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",100.3866,0,0,392.0759,744.376,4873.484,"DOUBLE DUTCH","matched (3)","Doubs","Franche-ComtŽ"
43,25,401,1315,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2490.724,0,0,392.0759,744.376,4873.484,"C.A.F.","matched (3)","Doubs","Franche-ComtŽ"
43,25,402,1620,527959,0,,"master only (1)",5300,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3068.42,0,10038.66,392.0759,744.376,4873.484,"E.P.G.V.","matched (3)","Doubs","Franche-ComtŽ"
43,25,403,2606,527959,0,,"master only (1)",25500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",4935.989,0,48299.2,392.0759,744.376,4873.484,"E.P.M.M.","matched (3)","Doubs","Franche-ComtŽ"
43,25,404,327,527959,0,,"master only (1)",1900,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",619.3663,0,3598.764,392.0759,744.376,4873.484,"RETRAITE SPORTIVE","matched (3)","Doubs","Franche-ComtŽ"
43,25,405,65,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",123.1156,0,0,392.0759,744.376,4873.484,"SPORT TRAVAILLISTE","matched (3)","Doubs","Franche-ComtŽ"
43,25,406,1292,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2447.16,0,0,392.0759,744.376,4873.484,"DEFENSE","matched (3)","Doubs","Franche-ComtŽ"
43,25,407,12,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",22.72904,0,0,392.0759,744.376,4873.484,"MILIEU RURAL","matched (3)","Doubs","Franche-ComtŽ"
43,25,408,6984,527959,0,,"master only (1)",40800,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",13228.3,0,77278.73,392.0759,744.376,4873.484,"F.S.C.F.","matched (3)","Doubs","Franche-ComtŽ"
43,25,410,528,527959,0,,"master only (1)",1500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1000.078,0,2841.13,392.0759,744.376,4873.484,"F.S.G.T.","matched (3)","Doubs","Franche-ComtŽ"
43,25,411,170,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",321.9947,0,0,392.0759,744.376,4873.484,"POLICE","matched (3)","Doubs","Franche-ComtŽ"
43,25,413,278,527959,0,,"master only (1)",13000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",526.556,0,24623.13,392.0759,744.376,4873.484,"UFOLEP","matched (3)","Doubs","Franche-ComtŽ"
43,25,415,23,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",43.56399,0,0,392.0759,744.376,4873.484,"FONCT. PUBLIQUE (FF OPEN JS)","matched (3)","Doubs","Franche-ComtŽ"
43,25,417,32,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",60.61077,0,0,392.0759,744.376,4873.484,"LEO LAGRANGE","matched (3)","Doubs","Franche-ComtŽ"
43,25,420,894,527959,0,,"master only (1)",15500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1693.313,0,29358.34,392.0759,744.376,4873.484,"FEDERATION SPORTIVE DES ASPTT","matched (3)","Doubs","Franche-ComtŽ"
43,25,501,246,527959,0,,"master only (1)",34550,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",465.9453,0,65440.69,392.0759,744.376,4873.484,"HANDISPORT","matched (3)","Doubs","Franche-ComtŽ"
43,25,503,437,527959,0,,"master only (1)",26000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",827.7158,0,49246.25,392.0759,744.376,4873.484,"SPORT ADAPTE","matched (3)","Doubs","Franche-ComtŽ"
43,25,601,768,527959,0,,"master only (1)",4700,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1454.658,0,8902.206,392.0759,744.376,4873.484,"F.F. SPORT U","matched (3)","Doubs","Franche-ComtŽ"
43,25,603,273,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",517.0856,0,0,392.0759,744.376,4873.484,"U.N.C.U.","matched (3)","Doubs","Franche-ComtŽ"
43,25,604,10707,527959,0,,"master only (1)",18000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",20279.98,0,34093.55,392.0759,744.376,4873.484,"U.N.S.S.","matched (3)","Doubs","Franche-ComtŽ"
43,39,101,943,261153,3,19,"matched (3)",12850,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",3610.91,11.48752,49204.87,199.117,1114.289,5755.247,"ATHLETISME","matched (3)","Jura","Franche-ComtŽ"
43,39,102,139,261153,0,,"master only (1)",9000,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",532.2551,0,34462.55,199.117,1114.289,5755.247,"AVIRON","matched (3)","Jura","Franche-ComtŽ"
43,39,103,807,261153,0,,"master only (1)",6000,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",3090.143,0,22975.04,199.117,1114.289,5755.247,"BADMINTON","matched (3)","Jura","Franche-ComtŽ"
43,39,105,1464,261153,9,17,"matched (3)",20650,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",5605.909,34.46255,79072.42,199.117,1114.289,5755.247,"BASKET","matched (3)","Jura","Franche-ComtŽ"
43,39,106,312,261153,0,,"master only (1)",2500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1194.702,0,9572.933,199.117,1114.289,5755.247,"BOXE","matched (3)","Jura","Franche-ComtŽ"
43,39,107,100,261153,0,,"master only (1)",6400,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",382.9173,0,24506.71,199.117,1114.289,5755.247,"CANOË","matched (3)","Jura","Franche-ComtŽ"
43,39,108,995,261153,3,22.33333,"matched (3)",22550,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",3810.027,11.48752,86347.85,199.117,1114.289,5755.247,"CYCLISME","matched (3)","Jura","Franche-ComtŽ"
43,39,109,3069,261153,1,40,"matched (3)",18500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",11751.73,3.829173,70839.7,199.117,1114.289,5755.247,"EQUITATION","matched (3)","Jura","Franche-ComtŽ"
43,39,110,203,261153,0,,"master only (1)",8720,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",777.3221,0,33390.39,199.117,1114.289,5755.247,"ESCRIME","matched (3)","Jura","Franche-ComtŽ"
43,39,111,9034,261153,0,,"master only (1)",54239,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",34592.75,0,207690.5,199.117,1114.289,5755.247,"FOOTBALL","matched (3)","Jura","Franche-ComtŽ"
43,39,112,8,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",30.63338,0,0,199.117,1114.289,5755.247,"SPORTS DE GLACE","matched (3)","Jura","Franche-ComtŽ"
43,39,113,1268,261153,0,,"master only (1)",29280,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",4855.391,0,112118.2,199.117,1114.289,5755.247,"GYMNASTIQUE","matched (3)","Jura","Franche-ComtŽ"
43,39,114,8,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",30.63338,0,0,199.117,1114.289,5755.247,"HALTEROPHILIE","matched (3)","Jura","Franche-ComtŽ"
43,39,115,2171,261153,1,18,"matched (3)",20030,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",8313.135,3.829173,76698.34,199.117,1114.289,5755.247,"HANDBALL","matched (3)","Jura","Franche-ComtŽ"
43,39,116,4,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",15.31669,0,0,199.117,1114.289,5755.247,"HOCKEY/GAZON","matched (3)","Jura","Franche-ComtŽ"
43,39,117,2584,261153,1,19,"matched (3)",29200,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",9894.583,3.829173,111811.9,199.117,1114.289,5755.247,"JUDO","matched (3)","Jura","Franche-ComtŽ"
43,39,118,52,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",199.117,0,0,199.117,1114.289,5755.247,"LUTTE","matched (3)","Jura","Franche-ComtŽ"
43,39,119,1239,261153,1,19,"matched (3)",12450,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",4744.345,3.829173,47673.2,199.117,1114.289,5755.247,"NATATION","matched (3)","Jura","Franche-ComtŽ"
43,39,121,2291,261153,30,23,"matched (3)",35350,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",8772.635,114.8752,135361.3,199.117,1114.289,5755.247,"SKI","matched (3)","Jura","Franche-ComtŽ"
43,39,122,7,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",26.80421,0,0,199.117,1114.289,5755.247,"TAEKWONDO","matched (3)","Jura","Franche-ComtŽ"
43,39,123,3288,261153,0,,"master only (1)",29983,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",12590.32,0,114810.1,199.117,1114.289,5755.247,"TENNIS","matched (3)","Jura","Franche-ComtŽ"
43,39,124,739,261153,3,16,"matched (3)",4000,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",2829.759,11.48752,15316.69,199.117,1114.289,5755.247,"TENNIS DE TABLE","matched (3)","Jura","Franche-ComtŽ"
43,39,125,673,261153,5,27,"matched (3)",3500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",2577.033,19.14586,13402.11,199.117,1114.289,5755.247,"TIR","matched (3)","Jura","Franche-ComtŽ"
43,39,126,414,261153,0,,"master only (1)",1500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1585.278,0,5743.759,199.117,1114.289,5755.247,"TIR A L'ARC","matched (3)","Jura","Franche-ComtŽ"
43,39,127,298,261153,1,45,"matched (3)",10000,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1141.094,3.829173,38291.73,199.117,1114.289,5755.247,"TRIATHLON","matched (3)","Jura","Franche-ComtŽ"
43,39,128,240,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",919.0015,0,0,199.117,1114.289,5755.247,"VOILE","matched (3)","Jura","Franche-ComtŽ"
43,39,129,129,261153,0,,"master only (1)",2500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",493.9633,0,9572.933,199.117,1114.289,5755.247,"VOLLEY","matched (3)","Jura","Franche-ComtŽ"
43,39,131,5,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",19.14586,0,0,199.117,1114.289,5755.247,"HOCKEY SUR GLACE","matched (3)","Jura","Franche-ComtŽ"
43,39,201,164,261153,0,,"master only (1)",1500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",627.9844,0,5743.759,199.117,1114.289,5755.247,"AEROMODELISME","matched (3)","Jura","Franche-ComtŽ"
43,39,202,124,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",474.8174,0,0,199.117,1114.289,5755.247,"AERONAUTIQUE","matched (3)","Jura","Franche-ComtŽ"
43,39,204,158,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",605.0093,0,0,199.117,1114.289,5755.247,"AIKIDO AIKIBUDO","matched (3)","Jura","Franche-ComtŽ"
43,39,205,95,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",363.7714,0,0,199.117,1114.289,5755.247,"AIKIDO BUDO","matched (3)","Jura","Franche-ComtŽ"
43,39,206,295,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1129.606,0,0,199.117,1114.289,5755.247,"AUTOMOBILE","matched (3)","Jura","Franche-ComtŽ"
43,39,209,169,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",647.1302,0,0,199.117,1114.289,5755.247,"BALL","matched (3)","Jura","Franche-ComtŽ"
43,39,210,40,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",153.1669,0,0,199.117,1114.289,5755.247,"BILLARD","matched (3)","Jura","Franche-ComtŽ"
43,39,211,560,261153,0,,"master only (1)",3000,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",2144.337,0,11487.52,199.117,1114.289,5755.247,"SPORT BOULES","matched (3)","Jura","Franche-ComtŽ"
43,39,212,107,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",409.7215,0,0,199.117,1114.289,5755.247,"SAVATE BOXE FRANCAISE","matched (3)","Jura","Franche-ComtŽ"
43,39,213,144,261153,0,,"master only (1)",1500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",551.4009,0,5743.759,199.117,1114.289,5755.247,"BOWLING ET SPORTS DE QUILLES","matched (3)","Jura","Franche-ComtŽ"
43,39,217,93,261153,3,30,"matched (3)",3500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",356.1131,11.48752,13402.11,199.117,1114.289,5755.247,"COURSE D'ORIENTATION","matched (3)","Jura","Franche-ComtŽ"
43,39,218,689,261153,0,,"master only (1)",1900,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",2638.3,0,7275.429,199.117,1114.289,5755.247,"CYCLOTOURISME","matched (3)","Jura","Franche-ComtŽ"
43,39,219,68,261153,0,,"master only (1)",2100,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",260.3838,0,8041.263,199.117,1114.289,5755.247,"DANSE","matched (3)","Jura","Franche-ComtŽ"
43,39,221,402,261153,0,,"master only (1)",3100,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1539.328,0,11870.44,199.117,1114.289,5755.247,"ETUDES et SPORTS SOUS","matched (3)","Jura","Franche-ComtŽ"
43,39,222,36,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",137.8502,0,0,199.117,1114.289,5755.247,"FOOTBALL AMERICAIN","matched (3)","Jura","Franche-ComtŽ"
43,39,228,1,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",3.829173,0,0,199.117,1114.289,5755.247,"JOUTES ET SAUVETAGE NAUTIQUE","matched (3)","Jura","Franche-ComtŽ"
43,39,229,511,261153,0,,"master only (1)",1500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1956.707,0,5743.759,199.117,1114.289,5755.247,"KARATE","matched (3)","Jura","Franche-ComtŽ"
43,39,232,373,261153,0,,"master only (1)",3500,"matched (3)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1428.281,0,13402.11,199.117,1114.289,5755.247,"MONTAGNE ESCALADE","matched (3)","Jura","Franche-ComtŽ"
43,39,233,430,261153,1,25,"matched (3)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",1646.544,3.829173,0,199.117,1114.289,5755.247,"MOTOCYCLISME","matched (3)","Jura","Franche-ComtŽ"
43,39,237,31,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",118.7044,0,0,199.117,1114.289,5755.247,"PARACHUTISME","matched (3)","Jura","Franche-ComtŽ"
43,39,238,16,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",61.26677,0,0,199.117,1114.289,5755.247,"PECHE AU COUP","matched (3)","Jura","Franche-ComtŽ"
43,39,239,1,261153,0,,"master only (1)",0,"master only (1)",52,30.9231,"matched (3)",291,"matched (3)",1503,"matched (3)",3.829173,0,0,199.117,1114.289,5755.247,"PECHEURS EN MER","matched (3)","Jura","Franche-ComtŽ"
